0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-36689.628564	-37262.347312	-37309.665955	-19857.669754	-13398.842621	-36137.696938	-34925.315967	-36985.833882
-47705.149377	-48360.435469	-48451.563531	-30791.338478	-23524.674597	-47219.602432	-45760.771127	-47962.842639
-55166.541656	-55771.312806	-55898.382473	-38208.206082	-30876.677439	-54657.748897	-53249.320775	-55451.839322
-45220.730629	-45695.280516	-45759.854705	-28331.707815	-22115.844144	-44599.866223	-43566.768595	-45571.049520
-34181.829891	-34675.177595	-34695.718848	-17390.014814	-11543.424313	-33562.910087	-32579.567442	-34528.438393
-36726.106611	-37299.853539	-37341.383081	-19895.623016	-13442.987316	-36177.907727	-34968.097206	-37028.056327
-47567.909666	-48203.056836	-48299.526966	-30648.354369	-23403.036404	-47083.994399	-45630.125180	-47830.341498
-55191.128575	-55800.548887	-55916.621496	-38210.105981	-30875.291631	-54681.777022	-53265.570493	-55466.323252
-45425.249091	-45914.305260	-45969.536420	-28539.757853	-22308.315016	-44800.651944	-43760.558219	-45771.254095
-34236.301093	-34723.300901	-34747.954875	-17459.886367	-11612.088872	-33605.423105	-32621.074631	-34578.394542
-36596.555900	-37187.893651	-37239.950864	-19814.776756	-13343.946736	-36054.950780	-34846.749585	-36912.251939
-47379.819736	-48037.408058	-48144.003528	-30519.205990	-23260.320516	-46904.889870	-45454.798097	-47663.664539
-55154.717583	-55742.210834	-55839.709144	-38107.466770	-30779.939089	-54636.246519	-53207.523013	-55404.006589
-45589.646171	-46055.009491	-46097.030770	-28632.495240	-22388.870703	-44955.929512	-43905.330468	-45906.303335
-34245.889991	-34735.393195	-34751.888782	-17447.190576	-11598.700178	-33619.303539	-32638.061957	-34588.698696
-36484.193681	-37044.998949	-37082.862804	-19636.163966	-13214.396025	-35929.378680	-34726.206628	-36785.808120
-47176.575324	-47828.240434	-47901.464749	-30235.450594	-23008.684577	-46691.542469	-45241.361289	-47436.682574
-55179.215095	-55757.298262	-55873.706147	-38162.496765	-30816.417136	-54664.320310	-53240.335374	-55445.200854
-45898.234355	-46358.389718	-46414.693763	-28967.100855	-22698.151791	-45266.216429	-44215.215053	-46224.011031
-34355.949981	-34816.373565	-34845.900219	-17556.915290	-11715.420987	-33725.384918	-32748.278409	-34698.378706
-36357.749862	-36907.178093	-36968.488928	-19547.606355	-13128.230051	-35814.289548	-34622.002795	-36683.124206
-47029.120866	-47666.816135	-47763.576837	-30123.714223	-22905.128945	-46552.112288	-45111.430599	-47311.535157
-55192.044996	-55814.094044	-55923.662296	-38209.301318	-30851.956409	-54694.182240	-53269.035014	-55477.879104
-46128.792599	-46593.261849	-46647.241312	-29194.731020	-22928.710035	-45501.200318	-44445.706242	-46461.721833
-34466.546412	-34933.273188	-34958.463604	-17665.142437	-11839.517872	-33836.763661	-32861.825271	-34814.607777
-36310.140647	-36884.736941	-36934.179000	-19514.414014	-13101.095033	-35769.206079	-34576.226422	-36637.861924
-46902.878213	-47555.392689	-47646.923083	-30015.084745	-22796.208894	-46420.348754	-44982.282219	-47184.130214
-55186.099432	-55795.072710	-55920.041313	-38228.054431	-30856.471462	-54684.906266	-53259.379060	-55476.940331
-46271.039101	-46753.009767	-46809.850253	-29361.184461	-23068.833121	-45651.739317	-44591.439616	-46611.903204
-34527.991358	-35006.005765	-35012.376012	-17698.625350	-11878.901646	-33895.995783	-32914.530684	-34862.619324
-36226.634529	-36771.681818	-36818.151095	-19385.086821	-12986.117659	-35676.133415	-34483.399628	-36535.736804
-46720.532682	-47351.030690	-47443.969243	-29802.609063	-22602.575732	-46238.986699	-44800.562537	-46991.502880
-55213.748540	-55809.288419	-55926.478616	-38210.173036	-30829.962293	-54710.700179	-53274.377081	-55480.762479
-46442.924016	-46910.902490	-46969.285246	-29503.900350	-23197.668576	-45826.172331	-44763.033958	-46776.590857
-34581.076751	-35064.053245	-35077.978382	-17769.525083	-11923.091045	-33954.020912	-32975.618002	-34919.996252
-36177.237174	-36744.904428	-36763.165803	-19321.965494	-12908.221830	-35610.039307	-34409.169484	-36453.437680
-46527.771238	-47160.415013	-47231.471209	-29576.856444	-22404.204000	-46044.459467	-44603.286040	-46787.811433
-55133.349315	-55718.026247	-55836.088161	-38120.654299	-30756.447405	-54638.772266	-53200.057530	-55410.063912
-46913.495292	-47358.674986	-47422.288051	-29965.285059	-23635.539250	-46304.209090	-45224.865702	-47252.303034
-34844.335597	-35313.901045	-35336.364548	-18044.160967	-12207.539345	-34226.488677	-33257.406444	-35201.896453
-35816.569426	-36375.027761	-36431.756488	-19034.946744	-12654.127199	-35275.791320	-34099.351954	-36152.471441
-46199.558222	-46807.078637	-46884.907411	-29243.658989	-22089.603196	-45717.632260	-44283.142004	-46468.583819
-55036.186282	-55627.099350	-55729.179767	-38003.128827	-30624.415651	-54538.859968	-53095.160794	-55303.267277
-47195.820176	-47673.968693	-47739.660470	-30271.459254	-23899.803925	-46599.341524	-45516.175987	-47545.781439
-34941.565685	-35404.246796	-35422.508171	-18125.297800	-12311.430253	-34320.947149	-33357.095225	-35300.400591
-35637.375490	-36194.716238	-36229.227332	-18808.769442	-12448.804074	-35089.154254	-33909.406830	-35949.472898
-45974.096176	-46607.276393	-46692.056560	-29062.453397	-21902.988482	-45498.495757	-44070.331045	-46254.409403
-54984.218476	-55585.011016	-55692.254685	-37966.628428	-30579.421589	-54491.138994	-53042.611842	-55251.075953
-47280.868564	-47775.333855	-47843.037289	-30373.651430	-23984.986423	-46682.087682	-45597.335171	-47626.672402
-34971.472320	-35436.433308	-35468.888041	-18177.690289	-12370.483562	-34355.681760	-33394.959080	-35340.030234
-35572.108397	-36112.752391	-36136.400537	-18698.485935	-12366.482600	-35013.426544	-33834.372024	-35866.257354
-45771.164688	-46390.866803	-46456.670339	-28806.525923	-21684.902511	-45288.948153	-43860.582275	-46034.445886
-54929.635516	-55530.808035	-55642.678516	-37918.482771	-30523.743394	-54438.545339	-52991.716920	-55198.571706
-47291.977381	-47762.906285	-47846.367698	-30394.952642	-24006.891132	-46689.329647	-45613.674297	-47644.330280
-34909.155656	-35368.506356	-35400.871682	-18117.698207	-12296.119308	-34281.451616	-33320.751288	-35266.738864
-35592.672001	-36121.558979	-36155.846555	-18735.209851	-12409.085024	-35038.259332	-33868.413731	-35903.830636
-45665.932675	-46266.099365	-46352.064175	-28736.296742	-21616.103842	-45181.346855	-43767.464908	-45947.207027
-54948.723906	-55545.582538	-55652.647394	-37926.775268	-30537.556772	-54458.594854	-53013.666333	-55223.583308
-47790.644800	-48258.511514	-48322.079876	-30835.103194	-24437.475137	-47193.026208	-46101.165843	-48135.845141
-35252.992541	-35708.096410	-35730.314044	-18429.974428	-12625.159338	-34627.188400	-33671.427807	-35614.286138
-35359.208031	-35895.672249	-35932.798497	-18517.503860	-12203.426624	-34797.262823	-33633.273379	-35668.399712
-45442.258768	-46069.895753	-46150.294977	-28523.262265	-21395.559179	-44954.566056	-43536.996071	-45711.843158
-54888.530658	-55502.711892	-55610.760225	-37877.936706	-30467.193480	-54391.316103	-52935.904614	-55147.632080
-47728.238729	-48220.781770	-48291.413282	-30801.419115	-24395.923244	-47132.408277	-46042.157238	-48076.747129
-35100.888920	-35578.433940	-35602.395010	-18296.065127	-12486.287950	-34475.688276	-33514.876189	-35458.338017
-35443.608218	-36009.979070	-36050.011045	-18640.058475	-12317.465224	-34886.535691	-33721.987453	-35762.589963
-45354.930503	-46001.834691	-46088.984142	-28479.765770	-21367.261871	-44874.300942	-43463.481183	-45644.407945
-54896.353769	-55522.426131	-55638.632850	-37917.409887	-30499.603510	-54411.812653	-52955.887074	-55172.420165
-47975.650188	-48458.537276	-48536.366050	-31056.676037	-24631.778852	-47379.238591	-46286.774729	-48322.750428
-35184.037409	-35643.142240	-35663.012941	-18358.426494	-12554.527826	-34558.277972	-33599.701059	-35535.272722
-35440.166049	-36007.475675	-36025.625292	-18606.128526	-12290.039634	-34878.801987	-33712.376203	-35743.054538
-45240.690737	-45866.137250	-45954.381937	-28352.427882	-21241.779177	-44752.729804	-43345.933359	-45522.166255
-54895.124423	-55507.696331	-55637.716429	-37934.419565	-30500.318766	-54408.035208	-52956.781144	-55177.650473
-48164.254208	-48633.014993	-48704.898203	-31215.373423	-24791.415011	-47560.377128	-46463.375862	-48501.363218
-35339.113812	-35781.991277	-35809.036888	-18511.625351	-12711.437072	-34708.459343	-33750.307113	-35689.499758
-35385.091351	-35918.649843	-35963.286276	-18572.578558	-12268.850180	-34822.609701	-33665.146967	-35698.596918
-45074.885496	-45688.396178	-45769.577714	-28160.515804	-21082.701812	-44586.544584	-43183.123253	-45352.516514
